33,1970,2,2,1969,12,26,腊,廿六,己酉,丁丑,癸丑,鸡
34,1970,2,3,1969,12,27,腊,廿七,己酉,丁丑,甲寅,鸡
35,1970,2,4,1969,12,28,腊,廿八,己酉,戊寅,乙卯,鸡
36,1970,2,5,1969,12,29,腊,廿九,己酉,戊寅,丙辰,鸡
37,1970,2,6,1970,1,1,正,初一,庚戌,戊寅,丁巳,狗
38,1970,2,7,1970,1,2,正,初二,庚戌,戊寅,戊午,狗
39,1970,2,8,1970,1,3,正,初三,庚戌,戊寅,己未,狗
40,1970,2,9,1970,1,4,正,初四,庚戌,戊寅,庚申,狗
41,1970,2,10,1970,1,5,正,初五,庚戌,戊寅,辛酉,狗
42,1970,2,11,1970,1,6,正,初六,庚戌,戊寅,壬戌,狗
43,1970,2,12,1970,1,7,正,初七,庚戌,戊寅,癸亥,狗
44,1970,2,13,1970,1,8,正,初八,庚戌,戊寅,甲子,狗
45,1970,2,14,1970,1,9,正,初九,庚戌,戊寅,乙丑,狗
46,1970,2,15,1970,1,10,正,初十,庚戌,戊寅,丙寅,狗
47,1970,2,16,1970,1,11,正,十一,庚戌,戊寅,丁卯,狗
48,1970,2,17,1970,1,12,正,十二,庚戌,戊寅,戊辰,狗
49,1970,2,18,1970,1,13,正,十三,庚戌,戊寅,己巳,狗
50,1970,2,19,1970,1,14,正,十四,庚戌,戊寅,庚午,狗
51,1970,2,20,1970,1,15,正,十五,庚戌,戊寅,辛未,狗
52,1970,2,21,1970,1,16,正,十六,庚戌,戊寅,壬申,狗
53,1970,2,22,1970,1,17,正,十七,庚戌,戊寅,癸酉,狗
54,1970,2,23,1970,1,18,正,十八,庚戌,戊寅,甲戌,狗
55,1970,2,24,1970,1,19,正,十九,庚戌,戊寅,乙亥,狗
56,1970,2,25,1970,1,20,正,二十,庚戌,戊寅,丙子,狗
57,1970,2,26,1970,1,21,正,廿一,庚戌,戊寅,丁丑,狗
58,1970,2,27,1970,1,22,正,廿二,庚戌,戊寅,戊寅,狗
59,1970,2,28,1970,1,23,正,廿三,庚戌,戊寅,己卯,狗
60,1970,3,1,1970,1,24,正,廿四,庚戌,戊寅,庚辰,狗
61,1970,3,2,1970,1,25,正,廿五,庚戌,戊寅,辛巳,狗
62,1970,3,3,1970,1,26,正,廿六,庚戌,戊寅,壬午,狗
63,1970,3,4,1970,1,27,正,廿七,庚戌,戊寅,癸未,狗
64,1970,3,5,1970,1,28,正,廿八,庚戌,戊寅,甲申,狗
65,1970,3,6,1970,1,29,正,廿九,庚戌,己卯,乙酉,狗
66,1970,3,7,1970,1,30,正,三十,庚戌,己卯,丙戌,狗
67,1970,3,8,1970,2,1,二,初一,庚戌,己卯,丁亥,狗
68,1970,3,9,1970,2,2,二,初二,庚戌,己卯,戊子,狗
69,1970,3,10,1970,2,3,二,初三,庚戌,己卯,己丑,狗
70,1970,3,11,1970,2,4,二,初四,庚戌,己卯,庚寅,狗
71,1970,3,12,1970,2,5,二,初五,庚戌,己卯,辛卯,狗
72,1970,3,13,1970,2,6,二,初六,庚戌,己卯,壬辰,狗
73,1970,3,14,1970,2,7,二,初七,庚戌,己卯,癸巳,狗
74,1970,3,15,1970,2,8,二,初八,庚戌,己卯,甲午,狗
75,1970,3,16,1970,2,9,二,初九,庚戌,己卯,乙未,狗
76,1970,3,17,1970,2,10,二,初十,庚戌,己卯,丙申,狗
77,1970,3,18,1970,2,11,二,十一,庚戌,己卯,丁酉,狗
78,1970,3,19,1970,2,12,二,十二,庚戌,己卯,戊戌,狗
79,1970,3,20,1970,2,13,二,十三,庚戌,己卯,己亥,狗
80,1970,3,21,1970,2,14,二,十四,庚戌,己卯,庚子,狗
81,1970,3,22,1970,2,15,二,十五,庚戌,己卯,辛丑,狗
82,1970,3,23,1970,2,16,二,十六,庚戌,己卯,壬寅,狗
83,1970,3,24,1970,2,17,二,十七,庚戌,己卯,癸卯,狗
84,1970,3,25,1970,2,18,二,十八,庚戌,己卯,甲辰,狗
85,1970,3,26,1970,2,19,二,十九,庚戌,己卯,乙巳,狗
86,1970,3,27,1970,2,20,二,二十,庚戌,己卯,丙午,狗
87,1970,3,28,1970,2,21,二,廿一,庚戌,己卯,丁未,狗
88,1970,3,29,1970,2,22,二,廿二,庚戌,己卯,戊申,狗
89,1970,3,30,1970,2,23,二,廿三,庚戌,己卯,己酉,狗
90,1970,3,31,1970,2,24,二,廿四,庚戌,己卯,庚戌,狗
91,1970,4,1,1970,2,25,二,廿五,庚戌,己卯,辛亥,狗
92,1970,4,2,1970,2,26,二,廿六,庚戌,己卯,壬子,狗
93,1970,4,3,1970,2,27,二,廿七,庚戌,己卯,癸丑,狗
94,1970,4,4,1970,2,28,二,廿八,庚戌,己卯,甲寅,狗
95,1970,4,5,1970,2,29,二,廿九,庚戌,庚辰,乙卯,狗
96,1970,4,6,1970,3,1,三,初一,庚戌,庚辰,丙辰,狗
97,1970,4,7,1970,3,2,三,初二,庚戌,庚辰,丁巳,狗
98,1970,4,8,1970,3,3,三,初三,庚戌,庚辰,戊午,狗
99,1970,4,9,1970,3,4,三,初四,庚戌,庚辰,己未,狗
100,1970,4,10,1970,3,5,三,初五,庚戌,庚辰,庚申,狗
101,1970,4,11,1970,3,6,三,初六,庚戌,庚辰,辛酉,狗
102,1970,4,12,1970,3,7,三,初七,庚戌,庚辰,壬戌,狗
103,1970,4,13,1970,3,8,三,初八,庚戌,庚辰,癸亥,狗
104,1970,4,14,1970,3,9,三,初九,庚戌,庚辰,甲子,狗
105,1970,4,15,1970,3,10,三,初十,庚戌,庚辰,乙丑,狗
106,1970,4,16,1970,3,11,三,十一,庚戌,庚辰,丙寅,狗
107,1970,4,17,1970,3,12,三,十二,庚戌,庚辰,丁卯,狗
108,1970,4,18,1970,3,13,三,十三,庚戌,庚辰,戊辰,狗
109,1970,4,19,1970,3,14,三,十四,庚戌,庚辰,己巳,狗
110,1970,4,20,1970,3,15,三,十五,庚戌,庚辰,庚午,狗
111,1970,4,21,1970,3,16,三,十六,庚戌,庚辰,辛未,狗
112,1970,4,22,1970,3,17,三,十七,庚戌,庚辰,壬申,狗
113,1970,4,23,1970,3,18,三,十八,庚戌,庚辰,癸酉,狗
114,1970,4,24,1970,3,19,三,十九,庚戌,庚辰,甲戌,狗
115,1970,4,25,1970,3,20,三,二十,庚戌,庚辰,乙亥,狗
116,1970,4,26,1970,3,21,三,廿一,庚戌,庚辰,丙子,狗
117,1970,4,27,1970,3,22,三,廿二,庚戌,庚辰,丁丑,狗
118,1970,4,28,1970,3,23,三,廿三,庚戌,庚辰,戊寅,狗
119,1970,4,29,1970,3,24,三,廿四,庚戌,庚辰,己卯,狗
120,1970,4,30,1970,3,25,三,廿五,庚戌,庚辰,庚辰,狗
121,1970,5,1,1970,3,26,三,廿六,庚戌,庚辰,辛巳,狗
122,1970,5,2,1970,3,27,三,廿七,庚戌,庚辰,壬午,狗
123,1970,5,3,1970,3,28,三,廿八,庚戌,庚辰,癸未,狗
124,1970,5,4,1970,3,29,三,廿九,庚戌,庚辰,甲申,狗
125,1970,5,5,1970,4,1,四,初一,庚戌,庚辰,乙酉,狗
126,1970,5,6,1970,4,2,四,初二,庚戌,辛巳,丙戌,狗
127,1970,5,7,1970,4,3,四,初三,庚戌,辛巳,丁亥,狗
128,1970,5,8,1970,4,4,四,初四,庚戌,辛巳,戊子,狗
129,1970,5,9,1970,4,5,四,初五,庚戌,辛巳,己丑,狗
130,1970,5,10,1970,4,6,四,初六,庚戌,辛巳,庚寅,狗
131,1970,5,11,1970,4,7,四,初七,庚戌,辛巳,辛卯,狗
132,1970,5,12,1970,4,8,四,初八,庚戌,辛巳,壬辰,狗
133,1970,5,13,1970,4,9,四,初九,庚戌,辛巳,癸巳,狗
134,1970,5,14,1970,4,10,四,初十,庚戌,辛巳,甲午,狗
135,1970,5,15,1970,4,11,四,十一,庚戌,辛巳,乙未,狗
136,1970,5,16,1970,4,12,四,十二,庚戌,辛巳,丙申,狗
137,1970,5,17,1970,4,13,四,十三,庚戌,辛巳,丁酉,狗
138,1970,5,18,1970,4,14,四,十四,庚戌,辛巳,戊戌,狗
139,1970,5,19,1970,4,15,四,十五,庚戌,辛巳,己亥,狗
140,1970,5,20,1970,4,16,四,十六,庚戌,辛巳,庚子,狗
141,1970,5,21,1970,4,17,四,十七,庚戌,辛巳,辛丑,狗
142,1970,5,22,1970,4,18,四,十八,庚戌,辛巳,壬寅,狗
143,1970,5,23,1970,4,19,四,十九,庚戌,辛巳,癸卯,狗
144,1970,5,24,1970,4,20,四,二十,庚戌,辛巳,甲辰,狗
145,1970,5,25,1970,4,21,四,廿一,庚戌,辛巳,乙巳,狗
146,1970,5,26,1970,4,22,四,廿二,庚戌,辛巳,丙午,狗
147,1970,5,27,1970,4,23,四,廿三,庚戌,辛巳,丁未,狗
148,1970,5,28,1970,4,24,四,廿四,庚戌,辛巳,戊申,狗
149,1970,5,29,1970,4,25,四,廿五,庚戌,辛巳,己酉,狗
150,1970,5,30,1970,4,26,四,廿六,庚戌,辛巳,庚戌,狗
151,1970,5,31,1970,4,27,四,廿七,庚戌,辛巳,辛亥,狗
152,1970,6,1,1970,4,28,四,廿八,庚戌,辛巳,壬子,狗
153,1970,6,2,1970,4,29,四,廿九,庚戌,辛巳,癸丑,狗
154,1970,6,3,1970,4,30,四,三十,庚戌,辛巳,甲寅,狗
155,1970,6,4,1970,5,1,五,初一,庚戌,辛巳,乙卯,狗
156,1970,6,5,1970,5,2,五,初二,庚戌,辛巳,丙辰,狗
157,1970,6,6,1970,5,3,五,初三,庚戌,壬午,丁巳,狗
158,1970,6,7,1970,5,4,五,初四,庚戌,壬午,戊午,狗
159,1970,6,8,1970,5,5,五,初五,庚戌,壬午,己未,狗
160,1970,6,9,1970,5,6,五,初六,庚戌,壬午,庚申,狗
161,1970,6,10,1970,5,7,五,初七,庚戌,壬午,辛酉,狗
162,1970,6,11,1970,5,8,五,初八,庚戌,壬午,壬戌,狗
163,1970,6,12,1970,5,9,五,初九,庚戌,壬午,癸亥,狗
164,1970,6,13,1970,5,10,五,初十,庚戌,壬午,甲子,狗
165,1970,6,14,1970,5,11,五,十一,庚戌,壬午,乙丑,狗
166,1970,6,15,1970,5,12,五,十二,庚戌,壬午,丙寅,狗
167,1970,6,16,1970,5,13,五,十三,庚戌,壬午,丁卯,狗
168,1970,6,17,1970,5,14,五,十四,庚戌,壬午,戊辰,狗
169,1970,6,18,1970,5,15,五,十五,庚戌,壬午,己巳,狗
170,1970,6,19,1970,5,16,五,十六,庚戌,壬午,庚午,狗
171,1970,6,20,1970,5,17,五,十七,庚戌,壬午,辛未,狗
172,1970,6,21,1970,5,18,五,十八,庚戌,壬午,壬申,狗
173,1970,6,22,1970,5,19,五,十九,庚戌,壬午,癸酉,狗
174,1970,6,23,1970,5,20,五,二十,庚戌,壬午,甲戌,狗
175,1970,6,24,1970,5,21,五,廿一,庚戌,壬午,乙亥,狗
176,1970,6,25,1970,5,22,五,廿二,庚戌,壬午,丙子,狗
177,1970,6,26,1970,5,23,五,廿三,庚戌,壬午,丁丑,狗
178,1970,6,27,1970,5,24,五,廿四,庚戌,壬午,戊寅,狗
179,1970,6,28,1970,5,25,五,廿五,庚戌,壬午,己卯,狗
180,1970,6,29,1970,5,26,五,廿六,庚戌,壬午,庚辰,狗
181,1970,6,30,1970,5,27,五,廿七,庚戌,壬午,辛巳,狗
182,1970,7,1,1970,5,28,五,廿八,庚戌,壬午,壬午,狗
183,1970,7,2,1970,5,29,五,廿九,庚戌,壬午,癸未,狗
184,1970,7,3,1970,6,1,六,初一,庚戌,壬午,甲申,狗
185,1970,7,4,1970,6,2,六,初二,庚戌,壬午,乙酉,狗
186,1970,7,5,1970,6,3,六,初三,庚戌,壬午,丙戌,狗
187,1970,7,6,1970,6,4,六,初四,庚戌,壬午,丁亥,狗
188,1970,7,7,1970,6,5,六,初五,庚戌,癸未,戊子,狗
189,1970,7,8,1970,6,6,六,初六,庚戌,癸未,己丑,狗
190,1970,7,9,1970,6,7,六,初七,庚戌,癸未,庚寅,狗
191,1970,7,10,1970,6,8,六,初八,庚戌,癸未,辛卯,狗
192,1970,7,11,1970,6,9,六,初九,庚戌,癸未,壬辰,狗
193,1970,7,12,1970,6,10,六,初十,庚戌,癸未,癸巳,狗
194,1970,7,13,1970,6,11,六,十一,庚戌,癸未,甲午,狗
195,1970,7,14,1970,6,12,六,十二,庚戌,癸未,乙未,狗
196,1970,7,15,1970,6,13,六,十三,庚戌,癸未,丙申,狗
197,1970,7,16,1970,6,14,六,十四,庚戌,癸未,丁酉,狗
198,1970,7,17,1970,6,15,六,十五,庚戌,癸未,戊戌,狗
199,1970,7,18,1970,6,16,六,十六,庚戌,癸未,己亥,狗
200,1970,7,19,1970,6,17,六,十七,庚戌,癸未,庚子,狗
201,1970,7,20,1970,6,18,六,十八,庚戌,癸未,辛丑,狗
202,1970,7,21,1970,6,19,六,十九,庚戌,癸未,壬寅,狗
203,1970,7,22,1970,6,20,六,二十,庚戌,癸未,癸卯,狗
204,1970,7,23,1970,6,21,六,廿一,庚戌,癸未,甲辰,狗
205,1970,7,24,1970,6,22,六,廿二,庚戌,癸未,乙巳,狗
206,1970,7,25,1970,6,23,六,廿三,庚戌,癸未,丙午,狗
207,1970,7,26,1970,6,24,六,廿四,庚戌,癸未,丁未,狗
208,1970,7,27,1970,6,25,六,廿五,庚戌,癸未,戊申,狗
209,1970,7,28,1970,6,26,六,廿六,庚戌,癸未,己酉,狗
210,1970,7,29,1970,6,27,六,廿七,庚戌,癸未,庚戌,狗
211,1970,7,30,1970,6,28,六,廿八,庚戌,癸未,辛亥,狗
212,1970,7,31,1970,6,29,六,廿九,庚戌,癸未,壬子,狗
213,1970,8,1,1970,6,30,六,三十,庚戌,癸未,癸丑,狗
214,1970,8,2,1970,7,1,七,初一,庚戌,癸未,甲寅,狗
215,1970,8,3,1970,7,2,七,初二,庚戌,癸未,乙卯,狗
216,1970,8,4,1970,7,3,七,初三,庚戌,癸未,丙辰,狗
217,1970,8,5,1970,7,4,七,初四,庚戌,癸未,丁巳,狗
218,1970,8,6,1970,7,5,七,初五,庚戌,癸未,戊午,狗
219,1970,8,7,1970,7,6,七,初六,庚戌,癸未,己未,狗
220,1970,8,8,1970,7,7,七,初七,庚戌,甲申,庚申,狗
221,1970,8,9,1970,7,8,七,初八,庚戌,甲申,辛酉,狗
222,1970,8,10,1970,7,9,七,初九,庚戌,甲申,壬戌,狗
223,1970,8,11,1970,7,10,七,初十,庚戌,甲申,癸亥,狗
224,1970,8,12,1970,7,11,七,十一,庚戌,甲申,甲子,狗
225,1970,8,13,1970,7,12,七,十二,庚戌,甲申,乙丑,狗
226,1970,8,14,1970,7,13,七,十三,庚戌,甲申,丙寅,狗
227,1970,8,15,1970,7,14,七,十四,庚戌,甲申,丁卯,狗
228,1970,8,16,1970,7,15,七,十五,庚戌,甲申,戊辰,狗
229,1970,8,17,1970,7,16,七,十六,庚戌,甲申,己巳,狗
230,1970,8,18,1970,7,17,七,十七,庚戌,甲申,庚午,狗
231,1970,8,19,1970,7,18,七,十八,庚戌,甲申,辛未,狗
232,1970,8,20,1970,7,19,七,十九,庚戌,甲申,壬申,狗
233,1970,8,21,1970,7,20,七,二十,庚戌,甲申,癸酉,狗
234,1970,8,22,1970,7,21,七,廿一,庚戌,甲申,甲戌,狗
235,1970,8,23,1970,7,22,七,廿二,庚戌,甲申,乙亥,狗
236,1970,8,24,1970,7,23,七,廿三,庚戌,甲申,丙子,狗
237,1970,8,25,1970,7,24,七,廿四,庚戌,甲申,丁丑,狗
238,1970,8,26,1970,7,25,七,廿五,庚戌,甲申,戊寅,狗
239,1970,8,27,1970,7,26,七,廿六,庚戌,甲申,己卯,狗
240,1970,8,28,1970,7,27,七,廿七,庚戌,甲申,庚辰,狗
241,1970,8,29,1970,7,28,七,廿八,庚戌,甲申,辛巳,狗
242,1970,8,30,1970,7,29,七,廿九,庚戌,甲申,壬午,狗
243,1970,8,31,1970,7,30,七,三十,庚戌,甲申,癸未,狗
244,1970,9,1,1970,8,1,八,初一,庚戌,甲申,甲申,狗
245,1970,9,2,1970,8,2,八,初二,庚戌,甲申,乙酉,狗
246,1970,9,3,1970,8,3,八,初三,庚戌,甲申,丙戌,狗
247,1970,9,4,1970,8,4,八,初四,庚戌,甲申,丁亥,狗
248,1970,9,5,1970,8,5,八,初五,庚戌,甲申,戊子,狗
249,1970,9,6,1970,8,6,八,初六,庚戌,甲申,己丑,狗
250,1970,9,7,1970,8,7,八,初七,庚戌,甲申,庚寅,狗
251,1970,9,8,1970,8,8,八,初八,庚戌,乙酉,辛卯,狗
252,1970,9,9,1970,8,9,八,初九,庚戌,乙酉,壬辰,狗
253,1970,9,10,1970,8,10,八,初十,庚戌,乙酉,癸巳,狗
254,1970,9,11,1970,8,11,八,十一,庚戌,乙酉,甲午,狗
255,1970,9,12,1970,8,12,八,十二,庚戌,乙酉,乙未,狗
256,1970,9,13,1970,8,13,八,十三,庚戌,乙酉,丙申,狗
257,1970,9,14,1970,8,14,八,十四,庚戌,乙酉,丁酉,狗
258,1970,9,15,1970,8,15,八,十五,庚戌,乙酉,戊戌,狗
259,1970,9,16,1970,8,16,八,十六,庚戌,乙酉,己亥,狗
260,1970,9,17,1970,8,17,八,十七,庚戌,乙酉,庚子,狗
261,1970,9,18,1970,8,18,八,十八,庚戌,乙酉,辛丑,狗
262,1970,9,19,1970,8,19,八,十九,庚戌,乙酉,壬寅,狗
263,1970,9,20,1970,8,20,八,二十,庚戌,乙酉,癸卯,狗
264,1970,9,21,1970,8,21,八,廿一,庚戌,乙酉,甲辰,狗
265,1970,9,22,1970,8,22,八,廿二,庚戌,乙酉,乙巳,狗
266,1970,9,23,1970,8,23,八,廿三,庚戌,乙酉,丙午,狗
267,1970,9,24,1970,8,24,八,廿四,庚戌,乙酉,丁未,狗
268,1970,9,25,1970,8,25,八,廿五,庚戌,乙酉,戊申,狗
269,1970,9,26,1970,8,26,八,廿六,庚戌,乙酉,己酉,狗
270,1970,9,27,1970,8,27,八,廿七,庚戌,乙酉,庚戌,狗
271,1970,9,28,1970,8,28,八,廿八,庚戌,乙酉,辛亥,狗
272,1970,9,29,1970,8,29,八,廿九,庚戌,乙酉,壬子,狗
273,1970,9,30,1970,9,1,九,初一,庚戌,乙酉,癸丑,狗
274,1970,10,1,1970,9,2,九,初二,庚戌,乙酉,甲寅,狗
275,1970,10,2,1970,9,3,九,初三,庚戌,乙酉,乙卯,狗
276,1970,10,3,1970,9,4,九,初四,庚戌,乙酉,丙辰,狗
277,1970,10,4,1970,9,5,九,初五,庚戌,乙酉,丁巳,狗
278,1970,10,5,1970,9,6,九,初六,庚戌,乙酉,戊午,狗
279,1970,10,6,1970,9,7,九,初七,庚戌,乙酉,己未,狗
280,1970,10,7,1970,9,8,九,初八,庚戌,乙酉,庚申,狗
281,1970,10,8,1970,9,9,九,初九,庚戌,乙酉,辛酉,狗
282,1970,10,9,1970,9,10,九,初十,庚戌,丙戌,壬戌,狗
283,1970,10,10,1970,9,11,九,十一,庚戌,丙戌,癸亥,狗
284,1970,10,11,1970,9,12,九,十二,庚戌,丙戌,甲子,狗
285,1970,10,12,1970,9,13,九,十三,庚戌,丙戌,乙丑,狗
286,1970,10,13,1970,9,14,九,十四,庚戌,丙戌,丙寅,狗
287,1970,10,14,1970,9,15,九,十五,庚戌,丙戌,丁卯,狗
288,1970,10,15,1970,9,16,九,十六,庚戌,丙戌,戊辰,狗
289,1970,10,16,1970,9,17,九,十七,庚戌,丙戌,己巳,狗
290,1970,10,17,1970,9,18,九,十八,庚戌,丙戌,庚午,狗
291,1970,10,18,1970,9,19,九,十九,庚戌,丙戌,辛未,狗
292,1970,10,19,1970,9,20,九,二十,庚戌,丙戌,壬申,狗
293,1970,10,20,1970,9,21,九,廿一,庚戌,丙戌,癸酉,狗
294,1970,10,21,1970,9,22,九,廿二,庚戌,丙戌,甲戌,狗
295,1970,10,22,1970,9,23,九,廿三,庚戌,丙戌,乙亥,狗
296,1970,10,23,1970,9,24,九,廿四,庚戌,丙戌,丙子,狗
297,1970,10,24,1970,9,25,九,廿五,庚戌,丙戌,丁丑,狗
298,1970,10,25,1970,9,26,九,廿六,庚戌,丙戌,戊寅,狗
299,1970,10,26,1970,9,27,九,廿七,庚戌,丙戌,己卯,狗
300,1970,10,27,1970,9,28,九,廿八,庚戌,丙戌,庚辰,狗
301,1970,10,28,1970,9,29,九,廿九,庚戌,丙戌,辛巳,狗
302,1970,10,29,1970,9,30,九,三十,庚戌,丙戌,壬午,狗
303,1970,10,30,1970,10,1,十,初一,庚戌,丙戌,癸未,狗
304,1970,10,31,1970,10,2,十,初二,庚戌,丙戌,甲申,狗
305,1970,11,1,1970,10,3,十,初三,庚戌,丙戌,乙酉,狗
306,1970,11,2,1970,10,4,十,初四,庚戌,丙戌,丙戌,狗
307,1970,11,3,1970,10,5,十,初五,庚戌,丙戌,丁亥,狗
308,1970,11,4,1970,10,6,十,初六,庚戌,丙戌,戊子,狗
309,1970,11,5,1970,10,7,十,初七,庚戌,丙戌,己丑,狗
310,1970,11,6,1970,10,8,十,初八,庚戌,丙戌,庚寅,狗
311,1970,11,7,1970,10,9,十,初九,庚戌,丙戌,辛卯,狗
312,1970,11,8,1970,10,10,十,初十,庚戌,丁亥,壬辰,狗
313,1970,11,9,1970,10,11,十,十一,庚戌,丁亥,癸巳,狗
314,1970,11,10,1970,10,12,十,十二,庚戌,丁亥,甲午,狗
315,1970,11,11,1970,10,13,十,十三,庚戌,丁亥,乙未,狗
316,1970,11,12,1970,10,14,十,十四,庚戌,丁亥,丙申,狗
317,1970,11,13,1970,10,15,十,十五,庚戌,丁亥,丁酉,狗
318,1970,11,14,1970,10,16,十,十六,庚戌,丁亥,戊戌,狗
319,1970,11,15,1970,10,17,十,十七,庚戌,丁亥,己亥,狗
320,1970,11,16,1970,10,18,十,十八,庚戌,丁亥,庚子,狗
321,1970,11,17,1970,10,19,十,十九,庚戌,丁亥,辛丑,狗
322,1970,11,18,1970,10,20,十,二十,庚戌,丁亥,壬寅,狗
323,1970,11,19,1970,10,21,十,廿一,庚戌,丁亥,癸卯,狗
324,1970,11,20,1970,10,22,十,廿二,庚戌,丁亥,甲辰,狗
325,1970,11,21,1970,10,23,十,廿三,庚戌,丁亥,乙巳,狗
326,1970,11,22,1970,10,24,十,廿四,庚戌,丁亥,丙午,狗
327,1970,11,23,1970,10,25,十,廿五,庚戌,丁亥,丁未,狗
328,1970,11,24,1970,10,26,十,廿六,庚戌,丁亥,戊申,狗
329,1970,11,25,1970,10,27,十,廿七,庚戌,丁亥,己酉,狗
330,1970,11,26,1970,10,28,十,廿八,庚戌,丁亥,庚戌,狗
331,1970,11,27,1970,10,29,十,廿九,庚戌,丁亥,辛亥,狗
332,1970,11,28,1970,10,30,十,三十,庚戌,丁亥,壬子,狗
333,1970,11,29,1970,11,1,十一,初一,庚戌,丁亥,癸丑,狗
334,1970,11,30,1970,11,2,十一,初二,庚戌,丁亥,甲寅,狗
335,1970,12,1,1970,11,3,十一,初三,庚戌,丁亥,乙卯,狗
336,1970,12,2,1970,11,4,十一,初四,庚戌,丁亥,丙辰,狗
337,1970,12,3,1970,11,5,十一,初五,庚戌,丁亥,丁巳,狗
338,1970,12,4,1970,11,6,十一,初六,庚戌,丁亥,戊午,狗
339,1970,12,5,1970,11,7,十一,初七,庚戌,丁亥,己未,狗
340,1970,12,6,1970,11,8,十一,初八,庚戌,丁亥,庚申,狗
341,1970,12,7,1970,11,9,十一,初九,庚戌,戊子,辛酉,狗
342,1970,12,8,1970,11,10,十一,初十,庚戌,戊子,壬戌,狗
343,1970,12,9,1970,11,11,十一,十一,庚戌,戊子,癸亥,狗
344,1970,12,10,1970,11,12,十一,十二,庚戌,戊子,甲子,狗
345,1970,12,11,1970,11,13,十一,十三,庚戌,戊子,乙丑,狗
346,1970,12,12,1970,11,14,十一,十四,庚戌,戊子,丙寅,狗
347,1970,12,13,1970,11,15,十一,十五,庚戌,戊子,丁卯,狗
348,1970,12,14,1970,11,16,十一,十六,庚戌,戊子,戊辰,狗
349,1970,12,15,1970,11,17,十一,十七,庚戌,戊子,己巳,狗
350,1970,12,16,1970,11,18,十一,十八,庚戌,戊子,庚午,狗
351,1970,12,17,1970,11,19,十一,十九,庚戌,戊子,辛未,狗
352,1970,12,18,1970,11,20,十一,二十,庚戌,戊子,壬申,狗
353,1970,12,19,1970,11,21,十一,廿一,庚戌,戊子,癸酉,狗
354,1970,12,20,1970,11,22,十一,廿二,庚戌,戊子,甲戌,狗
355,1970,12,21,1970,11,23,十一,廿三,庚戌,戊子,乙亥,狗
356,1970,12,22,1970,11,24,十一,廿四,庚戌,戊子,丙子,狗
357,1970,12,23,1970,11,25,十一,廿五,庚戌,戊子,丁丑,狗
358,1970,12,24,1970,11,26,十一,廿六,庚戌,戊子,戊寅,狗
359,1970,12,25,1970,11,27,十一,廿七,庚戌,戊子,己卯,狗
360,1970,12,26,1970,11,28,十一,廿八,庚戌,戊子,庚辰,狗
361,1970,12,27,1970,11,29,十一,廿九,庚戌,戊子,辛巳,狗
362,1970,12,28,1970,12,1,腊,初一,庚戌,戊子,壬午,狗
